Index,Group,DMY,MissingPrevDays,Year,Day,January,February,March,April,May,June,July,August,September,October,November,December,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Holiday,Carnival,LentFasting,Ramadan,ChristmasSeason,DailyAvg,WeeklyAvg,MinSales,MaxSales,DailyBusyness,WeeklyBusyness,2to5
470,0,12/24/2017,0,2017,24,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,28,0,0,0,1,763.2214712,1064.831493,258.39,1626.85,0.3689048,0.5893059,225.3
471,0,12/25/2017,0,2017,25,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,27,0,0,0,1,762.0769574,637.7532836,225.3,1626.85,0.3829881,0.2942837,0
472,0,12/26/2017,0,2017,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,760.4589597,596.9283582,225.3,1626.85,0.3818337,0.2651553,791.67
473,0,12/27/2017,0,2017,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,760.5250847,603.5023881,225.3,1626.85,0.3818808,0.2698458,878.44
474,0,12/28/2017,0,2017,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,760.7743763,643.9704478,225.3,1626.85,0.3820587,0.2987196,837.79
475,0,12/29/2017,0,2017,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,760.9368565,762.4280597,225.3,1626.85,0.3821746,0.3832386,800.31
476,0,12/30/2017,0,2017,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,761.0197474,1033.136269,225.3,1626.85,0.3822338,0.5763878,965.47
477,0,12/31/2017,0,2017,31,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,25,0,0,0,0,761.4492647,1052.485441,225.3,1626.85,0.3825402,0.5901933,266.07
478,0,3/5/2018,63,2018,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,760.4107338,628.3745588,225.3,1626.85,0.3817992,0.287592,706.28
479,0,3/6/2018,0,2018,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,760.2974895,599.7922059,225.3,1626.85,0.3817184,0.2671986,1038.79
480,0,3/7/2018,0,2018,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,760.8788935,607.5455882,225.3,1626.85,0.3821333,0.2727306,790.9
481,0,3/8/2018,0,2018,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,760.9414375,646.8207353,225.3,1626.85,0.3821779,0.3007533,889.61
482,0,3/9/2018,0,2018,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,761.2089397,762.9851471,225.3,1626.85,0.3823688,0.3836361,1069.6
483,0,3/10/2018,0,2018,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,761.8487552,1032.141176,225.3,1626.85,0.3828253,0.5756778,1945.86
484,0,3/11/2018,0,2018,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,764.3001242,1041.088116,225.3,1945.86,0.3132702,0.474141,1912.22
485,0,3/12/2018,0,2018,12,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,766.6718595,629.5036232,225.3,1945.86,0.3146486,0.2349256,1027.65
486,0,3/13/2018,0,2018,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,767.2099588,606.1544928,225.3,1945.86,0.3149614,0.221355,889.27
487,0,3/14/2018,0,2018,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,767.4611111,610.2028986,225.3,1945.86,0.3151074,0.2237079,996.28
488,0,3/15/2018,0,2018,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,767.9309651,650.3394203,225.3,1945.86,0.3153804,0.2470355,1225.11
489,0,3/16/2018,0,2018,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,768.8678074,767.4288406,225.3,1945.86,0.3159249,0.3150886,987.33
490,0,3/17/2018,0,2018,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,769.3145603,1045.383478,225.3,1945.86,0.3161846,0.4766375,1539.59
491,0,3/18/2018,0,2018,18,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,770.886551,1053.532857,225.3,1945.86,0.3170982,0.481374,1664.97
492,0,3/19/2018,0,2018,19,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,772.7074949,635.1914286,225.3,1945.86,0.3181566,0.2382314,760.44
493,0,3/20/2018,0,2018,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,772.682561,610.199,225.3,1945.86,0.3181421,0.2237057,1346.91
494,0,3/21/2018,0,2018,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,773.8473225,615.7182857,225.3,1945.86,0.3188191,0.2269135,976.85
495,0,3/22/2018,0,2018,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,774.2582591,658.5504286,225.3,1945.86,0.3190579,0.2518078,1140.17
496,0,3/23/2018,0,2018,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,774.9974747,770.5702857,225.3,1945.86,0.3194875,0.3169144,857.77
497,0,3/24/2018,0,2018,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,775.1643548,1052.443571,225.3,1945.86,0.3195845,0.4807409,2056.62
498,0,3/25/2018,0,2018,25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,777.7427364,1062.144648,225.3,2056.62,0.3016637,0.4569625,1964.28
499,0,3/26/2018,0,2018,26,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,780.1253414,636.955493,225.3,2056.62,0.3029647,0.2247862,806.59
500,0,3/27/2018,0,2018,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,780.1783768,620.5752113,225.3,2056.62,0.3029937,0.2158417,1245.28
501,0,3/28/2018,0,2018,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,781.10858,620.8046479,225.3,2056.62,0.3035016,0.215967,976.44
502,0,3/29/2018,0,2018,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,781.4984631,665.3338028,225.3,2056.62,0.3037145,0.2402823,1079.76
503,0,3/30/2018,0,2018,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,1,0,0,782.0926096,771.7984507,225.3,2056.62,0.304039,0.2984178,1568.9
504,0,3/31/2018,0,2018,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,783.656839,1066.586901,225.3,2056.62,0.3048931,0.4593883,1427.46
505,0,4/1/2018,0,2018,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,784.9342262,1074.674306,225.3,2056.62,0.3055906,0.4638044,0
506,0,4/2/2018,0,2018,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,783.379901,639.3115278,225.3,2056.62,0.3047419,0.2260727,1163.45
507,0,4/3/2018,0,2018,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,784.1310277,629.2516667,225.3,2056.62,0.305152,0.2205795,1049.88
508,0,4/4/2018,0,2018,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,784.6551874,625.7440278,225.3,2056.62,0.3054383,0.2186641,1076.88
509,0,4/5/2018,0,2018,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,785.2304331,671.0897222,225.3,2056.62,0.3057524,0.2434254,1061.67
510,0,4/6/2018,0,2018,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,785.7735363,782.8693056,225.3,2056.62,0.3060489,0.3044631,1083.04
511,0,4/7/2018,0,2018,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,786.3564118,1071.599028,225.3,2056.62,0.3063672,0.4621251,2380.77
512,0,4/8/2018,0,2018,8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,789.4765949,1059.95274,225.3,2380.77,0.2617418,0.3872254,2200.76
513,0,4/9/2018,0,2018,9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,792.2330078,646.4915068,225.3,2380.77,0.2630206,0.1954059,1263.03
514,0,4/10/2018,0,2018,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,793.1507407,635.0136986,225.3,2380.77,0.2634464,0.1900809,931.36
515,0,4/11/2018,0,2018,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,793.4196304,631.9239726,225.3,2380.77,0.2635711,0.1886475,1047.24
516,0,4/12/2018,0,2018,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,793.9124854,676.440137,225.3,2380.77,0.2637998,0.2093001,709.88
517,0,4/13/2018,0,2018,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,793.7496318,786.9812329,225.3,2380.77,0.2637242,0.2605841,1281.38
518,0,4/14/2018,0,2018,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,794.692824,1089.532877,225.3,2380.77,0.2641618,0.4009487,1413.4
519,0,4/15/2018,0,2018,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,795.8872394,1075.369054,225.3,2380.77,0.2647159,0.3943776,2267.58
520,0,4/16/2018,0,2018,16,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,798.7228709,654.8231081,225.3,2380.77,0.2660315,0.1992712,920.47
521,0,4/17/2018,0,2018,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,798.957,639.0183784,225.3,2380.77,0.2661401,0.1919388,1134.78
522,0,4/18/2018,0,2018,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,799.6015739,637.5363514,225.3,2380.77,0.2664391,0.1912513,890.9
523,0,4/19/2018,0,2018,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,799.7764751,676.892027,225.3,2380.77,0.2665203,0.2095098,927.45
524,0,4/20/2018,0,2018,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,800.0205927,793.6622973,225.3,2380.77,0.2666335,0.2636837,762.9
525,0,4/21/2018,0,2018,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,799.9497519,1093.909459,225.3,2380.77,0.2666007,0.4029791,2066.18
526,0,4/22/2018,0,2018,22,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,802.361619,1091.2652,225.3,2380.77,0.2677196,0.4017524,2260.34
527,0,4/23/2018,0,2018,23,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,805.1334411,658.3650667,225.3,2380.77,0.2690056,0.2009144,709.74
528,0,4/24/2018,0,2018,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,804.9524288,645.6285333,225.3,2380.77,0.2689216,0.1950055,1045.15
529,0,4/25/2018,0,2018,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,805.4073485,640.9145333,225.3,2380.77,0.2691326,0.1928185,1033.62
530,0,4/26/2018,0,2018,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,805.8387524,680.2328,225.3,2380.77,0.2693328,0.2110597,874.58
531,0,4/27/2018,0,2018,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,805.9684528,793.2521333,225.3,2380.77,0.269393,0.2634934,1457.64
532,0,4/28/2018,0,2018,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,807.1957062,1106.873067,225.3,2380.77,0.2699623,0.4089934,1936.46
533,0,4/29/2018,0,2018,29,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,809.3183835,1106.647763,225.3,2380.77,0.2709471,0.4088889,1891.22
534,0,4/30/2018,0,2018,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,811.3482176,659.0410526,225.3,2380.77,0.2718888,0.2012281,783.16
535,0,5/1/2018,0,2018,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,811.2954307,650.8853947,225.3,2380.77,0.2718643,0.1974444,792.94
536,0,5/2/2018,0,2018,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,811.2611215,646.0817105,225.3,2380.77,0.2718484,0.1952158,828.12
537,0,5/3/2018,0,2018,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,811.2925746,682.79,225.3,2380.77,0.271863,0.2122461,933.67
538,0,5/4/2018,0,2018,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,811.5204655,801.9940789,225.3,2380.77,0.2719687,0.2675491,1110.3
539,0,5/5/2018,0,2018,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,812.0758178,1117.788684,225.3,2380.77,0.2722264,0.4140576,1381.53
540,0,5/6/2018,0,2018,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,813.1323191,1116.837013,225.3,2380.77,0.2727165,0.4136161,2076.85
541,0,5/7/2018,0,2018,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,815.472537,660.652987,225.3,2380.77,0.2738023,0.2019759,659.43
542,0,5/8/2018,0,2018,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,815.1841035,652.7302597,225.3,2380.77,0.2736684,0.1983003,829.33
543,0,5/9/2018,0,2018,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,815.210203,648.4458442,225.3,2380.77,0.2736805,0.1963126,1222.69
544,0,5/10/2018,0,2018,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,815.9606262,686.0481818,225.3,2380.77,0.2740287,0.2137576,1141.72
545,0,5/11/2018,0,2018,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,816.5594485,805.9980519,225.3,2380.77,0.2743065,0.2694067,1076.04
546,0,5/12/2018,0,2018,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,817.0355596,1121.213896,225.3,2380.77,0.2745274,0.4156467,1933.27
547,0,5/13/2018,0,2018,13,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,819.0799451,1129.144872,225.3,2380.77,0.2754759,0.4193261,1841.58
548,0,5/14/2018,0,2018,14,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,820.9492322,660.6373077,225.3,2380.77,0.2763431,0.2019686,973.91
549,0,5/15/2018,0,2018,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,821.2283577,654.994359,225.3,2380.77,0.2764726,0.1993507,686.15
550,0,5/16/2018,0,2018,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,820.9823133,655.8079487,225.3,2380.77,0.2763584,0.1997281,1686.76
551,0,5/17/2018,0,2018,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,822.5564545,691.8901282,225.3,2380.77,0.2770887,0.2164679,1065.6
552,0,5/18/2018,0,2018,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,822.9975499,809.4601282,225.3,2380.77,0.2772934,0.2710129,872.11
553,0,5/19/2018,0,2018,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,823.0865217,1131.624872,225.3,2380.77,0.2773347,0.4204767,1580.91
554,0,5/20/2018,0,2018,20,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,824.4569078,1138.163038,225.3,2380.77,0.2779704,0.42351,1748.2
555,0,5/21/2018,0,2018,21,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,826.1243141,664.6027848,225.3,2380.77,0.278744,0.2038084,672.81
556,0,5/22/2018,0,2018,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,825.8480721,655.3887342,225.3,2380.77,0.2786158,0.1995336,873.97
557,0,5/23/2018,0,2018,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,825.9346223,668.8579747,225.3,2380.77,0.278656,0.2057825,735.64
558,0,5/24/2018,0,2018,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,825.7725135,696.6206329,225.3,2380.77,0.2785808,0.2186626,1334.78
559,0,5/25/2018,0,2018,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,826.6847133,810.2531646,225.3,2380.77,0.279004,0.2713808,1277.07
560,0,5/26/2018,0,2018,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,827.4904114,1137.312025,225.3,2380.77,0.2793778,0.4231152,2073.69
561,0,5/27/2018,0,2018,27,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,829.7157679,1145.7885,225.3,2380.77,0.2804102,0.4270477,1621.92
562,0,5/28/2018,0,2018,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,0,1,0,831.1278966,664.705375,225.3,2380.77,0.2810653,0.2038559,2127.02
563,0,5/29/2018,0,2018,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,833.4337544,658.121,225.3,2380.77,0.2821351,0.2008012,759.43
564,0,5/30/2018,0,2018,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,833.3023091,669.69275,225.3,2380.77,0.2820741,0.2061698,1203.29
565,0,5/31/2018,0,2018,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,833.9583156,704.597625,225.3,2380.77,0.2823785,0.2223634,920.66
566,0,6/1/2018,0,2018,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,834.1117699,816.088375,225.3,2380.77,0.2824497,0.274088,980.44
567,0,6/2/2018,0,2018,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,834.3703004,1149.01675,225.3,2380.77,0.2825696,0.4285454,1754.13
568,0,6/3/2018,0,2018,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,835.9924515,1151.666667,225.3,2380.77,0.2833222,0.4297748,1604.02
569,0,6/4/2018,0,2018,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,837.3446127,682.758642,225.3,2380.77,0.2839495,0.2122315,961.04
570,0,6/5/2018,0,2018,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,837.5620035,659.3717284,225.3,2380.77,0.2840503,0.2013815,877.51
571,0,6/6/2018,0,2018,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,837.6320877,676.2803704,225.3,2380.77,0.2840829,0.209226,1009.75
572,0,6/7/2018,0,2018,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,837.9335201,707.2650617,225.3,2380.77,0.2842227,0.2236009,1111.02
573,0,6/8/2018,0,2018,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,838.4109441,818.1174074,225.3,2380.77,0.2844442,0.2750293,1022.71
574,0,6/9/2018,0,2018,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,838.7325829,1156.487284,225.3,2380.77,0.2845934,0.4320112,1528.14
575,0,6/10/2018,0,2018,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,839.9336411,1157.183171,225.3,2380.77,0.2851506,0.4323341,1802.7
576,0,6/11/2018,0,2018,11,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,841.6080174,686.1523171,225.3,2380.77,0.2859274,0.213806,957.3
577,0,6/12/2018,0,2018,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,841.8088715,662.0319512,225.3,2380.77,0.2860206,0.2026156,926.94
578,0,6/13/2018,0,2018,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,841.9564125,680.3470732,225.3,2380.77,0.2860891,0.2111127,965.35
579,0,6/14/2018,0,2018,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,842.1698962,712.1889024,225.3,2380.77,0.2861881,0.2258853,1096.54
580,0,6/15/2018,0,2018,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26,0,0,0,0,842.6092228,820.612439,225.3,2380.77,0.2863919,0.2761868,1382.91
581,0,6/16/2018,0,2018,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,843.5407759,1161.019634,225.3,2380.77,0.2868241,0.434114,1638.38
582,0,6/17/2018,0,2018,17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,844.9088296,1164.960482,225.3,2380.77,0.2874588,0.4359423,1302.01
583,0,6/18/2018,0,2018,18,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,845.6942268,689.4191566,225.3,2380.77,0.2878232,0.2153216,1184.48
584,0,6/19/2018,0,2018,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,846.2753345,665.2236145,225.3,2380.77,0.2880928,0.2040964,902.35
585,0,6/20/2018,0,2018,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,846.3713527,683.7808434,225.3,2380.77,0.2881373,0.2127057,1140
586,0,6/21/2018,0,2018,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,846.8732821,716.8196386,225.3,2380.77,0.2883702,0.2280336,941.32
587,0,6/22/2018,0,2018,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,847.0344539,827.3871084,225.3,2380.77,0.288445,0.2793298,865.57
588,0,6/23/2018,0,2018,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,847.0660307,1166.770964,225.3,2380.77,0.2884596,0.4367822,1903.43
589,0,6/24/2018,0,2018,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,848.862568,1166.592024,225.3,2380.77,0.2892931,0.4366992,1804.46
590,0,6/25/2018,0,2018,25,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,850.4849745,695.3127381,225.3,2380.77,0.2900458,0.2180558,928.12
591,0,6/26/2018,0,2018,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,850.6165593,668.0465476,225.3,2380.77,0.2901068,0.205406,995.43
592,0,6/27/2018,0,2018,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,850.8615905,689.2120238,225.3,2380.77,0.2902205,0.2152255,752.6
593,0,6/28/2018,0,2018,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,850.6956081,719.4922619,225.3,2380.77,0.2901435,0.2292736,1006.7
594,0,6/29/2018,0,2018,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,850.9586847,827.8416667,225.3,2380.77,0.2902656,0.2795407,800.5
595,0,6/30/2018,0,2018,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,850.8737374,1175.540714,225.3,2380.77,0.2902261,0.4408508,2228.78
596,0,7/1/2018,0,2018,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,853.1895462,1174.096353,225.3,2380.77,0.2913005,0.4401807,1814.02
597,0,7/2/2018,0,2018,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,854.8016779,698.0516471,225.3,2380.77,0.2920485,0.2193265,984.35
598,0,7/3/2018,0,2018,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,855.0186767,671.8981176,225.3,2380.77,0.2921491,0.2071929,752.52
599,0,7/4/2018,0,2018,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,17,0,0,0,0,854.8472742,689.9577647,225.3,2380.77,0.2920696,0.2155714,1246.35
600,0,7/5/2018,0,2018,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,855.5008681,722.8711765,225.3,2380.77,0.2923728,0.2308412,790.12
601,0,7/6/2018,0,2018,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,855.3919,827.52,225.3,2380.77,0.2923223,0.2793915,964.27
602,0,7/7/2018,0,2018,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,855.5730616,1187.931765,225.3,2380.77,0.2924063,0.4465995,1366.54
603,0,7/8/2018,0,2018,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,856.4218439,1181.537326,225.3,2380.77,0.2928001,0.4436329,1781.24
