Index,Group,DMY,MissingPrevDays,Year,Day,January,February,March,April,May,June,July,August,September,October,November,December,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Holiday,Carnival,LentFasting,Ramadan,ChristmasSeason,DailyAvg,WeeklyAvg,MinSales,MaxSales,DailyBusyness,WeeklyBusyness,2to5,AvgDailyDiff,AvgWeeklyDiff,MinDailyDiff,MaxDailyDiff,DailyDifference,WeeklyDifference,DiffDifference
558,0,5/24/2018,0,2018,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,825.77251,696.62063,225.3,2380.77,0.27858,0.21866,1334.78,0.12444,7.315512821,-1550.6,1303.28,599.14,269.18,-329.96
559,0,5/25/2018,0,2018,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,826.68471,810.25316,225.3,2380.77,0.279,0.27138,1277.07,1.19987,4.245897436,-1550.6,1303.28,-57.71,404.96,462.67
560,0,5/26/2018,0,2018,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,827.49041,1137.31203,225.3,2380.77,0.27938,0.42312,2073.69,1.0943,9.216282051,-1550.6,1303.28,796.62,492.78,-303.84
561,0,5/27/2018,0,2018,27,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,829.71577,1145.7885,225.3,2380.77,0.28041,0.42705,1621.92,2.51742,13.69303797,-1550.6,1303.28,-451.77,-126.28,325.49
562,0,5/28/2018,0,2018,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,0,1,0,831.1279,664.70538,225.3,2380.77,0.28107,0.20386,2127.02,1.7062,2.497721519,-1550.6,1303.28,505.1,1454.21,949.11
563,0,5/29/2018,0,2018,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,833.43375,658.121,225.3,2380.77,0.28214,0.2008,759.43,2.60351,7.005443038,-1550.6,1303.28,-1367.59,-114.54,1253.05
564,0,5/30/2018,0,2018,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,833.30231,669.69275,225.3,2380.77,0.28207,0.20617,1203.29,0.16544,11.14772152,-1550.6,1303.28,443.86,467.65,23.79
565,0,5/31/2018,0,2018,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,833.95832,704.59763,225.3,2380.77,0.28238,0.22236,920.66,0.95353,10.63025316,-1550.6,1303.28,-282.63,-414.12,-131.49
566,0,6/1/2018,0,2018,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,834.11177,816.08838,225.3,2380.77,0.28245,0.27409,980.44,0.45073,9.318227848,-1550.6,1303.28,59.78,-296.63,-356.41
567,0,6/2/2018,0,2018,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,834.3703,1149.01675,225.3,2380.77,0.28257,0.42855,1754.13,0.55573,15.33734177,-1550.6,1303.28,773.69,-319.56,-1093.25
568,0,6/3/2018,0,2018,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,835.99245,1151.66667,225.3,2380.77,0.28332,0.42977,1604.02,1.9217,11.943375,-1550.6,1303.28,-150.11,-17.9,132.21
569,0,6/4/2018,0,2018,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,837.34461,682.75864,225.3,2380.77,0.28395,0.21223,961.04,1.65356,20.644125,-1550.6,1303.28,-642.98,-1165.98,-523
570,0,6/5/2018,0,2018,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,837.562,659.37173,225.3,2380.77,0.28405,0.20138,877.51,0.51864,5.486125,-1550.6,1303.28,-83.53,118.08,201.61
571,0,6/6/2018,0,2018,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,837.63209,676.28037,225.3,2380.77,0.28408,0.20923,1009.75,0.37093,16.556625,-1550.6,1303.28,132.24,-193.54,-325.78
572,0,6/7/2018,0,2018,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,837.93352,707.26506,225.3,2380.77,0.28422,0.2236,1111.02,0.60228,5.320875,-1550.6,1303.28,101.27,190.36,89.09
573,0,6/8/2018,0,2018,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,838.41094,818.11741,225.3,2380.77,0.28444,0.27503,1022.71,0.77858,5.493875,-1550.6,1303.28,-88.31,42.27,130.58
574,0,6/9/2018,0,2018,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,838.73258,1156.48728,225.3,2380.77,0.28459,0.43201,1528.14,0.62283,11.151125,-1550.6,1303.28,505.43,-225.99,-731.42
575,0,6/10/2018,0,2018,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,839.93364,1157.18317,225.3,2380.77,0.28515,0.43233,1802.7,1.50382,11.57493827,-1550.6,1303.28,274.56,198.68,-75.88
576,0,6/11/2018,0,2018,11,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,841.60802,686.15232,225.3,2380.77,0.28593,0.21381,957.3,1.97953,5.994444444,-1550.6,1303.28,-845.4,-3.74,841.66
577,0,6/12/2018,0,2018,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,841.80887,662.03195,225.3,2380.77,0.28602,0.20262,926.94,0.50583,6.87617284,-1550.6,1303.28,-30.36,49.43,79.79
578,0,6/13/2018,0,2018,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,841.95641,680.34707,225.3,2380.77,0.28609,0.21111,965.35,0.45224,17.98481481,-1550.6,1303.28,38.41,-44.4,-82.81
579,0,6/14/2018,0,2018,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,842.1699,712.1889,225.3,2380.77,0.28619,0.22589,1096.54,0.51802,7.605308642,-1550.6,1303.28,131.19,-14.48,-145.67
580,0,6/15/2018,0,2018,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26,0,0,0,0,842.60922,820.61244,225.3,2380.77,0.28639,0.27619,1382.91,0.7441,5.947901235,-1550.6,1303.28,286.37,360.2,73.83
581,0,6/16/2018,0,2018,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,843.54078,1161.01963,225.3,2380.77,0.28682,0.43411,1638.38,1.23741,8.22345679,-1550.6,1303.28,255.47,110.24,-145.23
582,0,6/17/2018,0,2018,17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,844.90883,1164.96048,225.3,2380.77,0.28746,0.43594,1302.01,1.67574,13.85670732,-1550.6,1303.28,-336.37,-500.69,-164.32
583,0,6/18/2018,0,2018,18,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,845.69423,689.41916,225.3,2380.77,0.28782,0.21532,1184.48,1.09391,5.875731707,-1550.6,1303.28,-117.53,227.18,344.71
584,0,6/19/2018,0,2018,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,846.27533,665.22361,225.3,2380.77,0.28809,0.2041,902.35,0.89009,7.395121951,-1550.6,1303.28,-282.13,-24.59,257.54
585,0,6/20/2018,0,2018,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,846.37135,683.78084,225.3,2380.77,0.28814,0.21271,1140,0.40463,18.23390244,-1550.6,1303.28,237.65,174.65,-63
586,0,6/21/2018,0,2018,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,846.87328,716.81964,225.3,2380.77,0.28837,0.22803,941.32,0.81087,7.33597561,-1550.6,1303.28,-198.68,-155.22,43.46
587,0,6/22/2018,0,2018,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,847.03445,827.38711,225.3,2380.77,0.28844,0.27933,865.57,0.46986,10.26804878,-1550.6,1303.28,-75.75,-517.34,-441.59
588,0,6/23/2018,0,2018,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,847.06603,1166.77096,225.3,2380.77,0.28846,0.43678,1903.43,0.3398,9.467560976,-1550.6,1303.28,1037.86,265.05,-772.81
589,0,6/24/2018,0,2018,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,848.86257,1166.59202,225.3,2380.77,0.28929,0.4367,1804.46,2.10729,7.657349398,-1550.6,1303.28,-98.97,502.45,601.42
590,0,6/25/2018,0,2018,25,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,850.48497,695.31274,225.3,2380.77,0.29005,0.21806,928.12,1.93539,8.542048193,-1550.6,1303.28,-876.34,-256.36,619.98
591,0,6/26/2018,0,2018,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,850.61656,668.04655,225.3,2380.77,0.29011,0.20541,995.43,0.44426,7.009759036,-1550.6,1303.28,67.31,93.08,25.77
592,0,6/27/2018,0,2018,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,850.86159,689.21202,225.3,2380.77,0.29022,0.21523,752.6,0.55759,20.87746988,-1550.6,1303.28,-242.83,-387.4,-144.57
593,0,6/28/2018,0,2018,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,850.69561,719.49226,225.3,2380.77,0.29014,0.22927,1006.7,0.14577,5.37746988,-1550.6,1303.28,254.1,65.38,-188.72
594,0,6/29/2018,0,2018,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,850.95868,827.84167,225.3,2380.77,0.29027,0.27954,800.5,0.57475,3.911325301,-1550.6,1303.28,-206.2,-65.07,141.13
595,0,6/30/2018,0,2018,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,850.87374,1175.54071,225.3,2380.77,0.29023,0.44085,2228.78,0.22605,12.54686747,-1550.6,1428.28,1428.28,325.35,-1102.93
596,0,7/1/2018,0,2018,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,853.18955,1174.09635,225.3,2380.77,0.2913,0.44018,1814.02,2.63019,13.5477381,-1550.6,1428.28,-414.76,9.56,424.32
597,0,7/2/2018,0,2018,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,854.80168,698.05165,225.3,2380.77,0.29205,0.21933,984.35,1.92869,5.388452381,-1550.6,1428.28,-829.67,56.23,885.9
598,0,7/3/2018,0,2018,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,855.01868,671.89812,225.3,2380.77,0.29215,0.20719,752.52,0.53339,8.034404762,-1550.6,1428.28,-231.83,-242.91,-11.08
599,0,7/4/2018,0,2018,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,17,0,0,0,0,854.84727,689.95776,225.3,2380.77,0.29207,0.21557,1246.35,0.14417,17.73809524,-1550.6,1428.28,493.83,493.75,-0.08
600,0,7/5/2018,0,2018,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,855.50087,722.87118,225.3,2380.77,0.29237,0.23084,790.12,0.96973,6.091785714,-1550.6,1428.28,-456.23,-216.58,239.65
601,0,7/6/2018,0,2018,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,855.3919,827.52,225.3,2380.77,0.29232,0.27939,964.27,0.20646,3.090119048,-1550.6,1428.28,174.15,163.77,-10.38
602,0,7/7/2018,0,2018,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,855.57306,1187.93177,225.3,2380.77,0.29241,0.4466,1366.54,0.49637,16.27071429,-1550.6,1428.28,402.27,-862.24,-1264.51
603,0,7/8/2018,0,2018,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,856.42184,1181.53733,225.3,2380.77,0.2928,0.44363,1781.24,1.16488,13.50082353,-1550.6,1428.28,414.7,-32.78,-447.48
604,0,7/9/2018,0,2018,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,857.95554,701.3807,225.3,2380.77,0.29351,0.22087,723.05,1.85181,5.986588235,-1550.6,1428.28,-1058.19,-261.3,796.89
605,0,7/10/2018,0,2018,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,857.73219,672.83558,225.3,2380.77,0.29341,0.20763,825.42,0.09386,5.082117647,-1550.6,1428.28,102.37,72.9,-29.47
606,0,7/11/2018,0,2018,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,857.67878,696.42744,225.3,2380.77,0.29338,0.21857,708.05,0.2632,23.33917647,-1550.6,1428.28,-117.37,-538.3,-420.93
607,0,7/12/2018,0,2018,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,857.43186,723.65314,225.3,2380.77,0.29327,0.2312,1009.6,0.06876,3.472117647,-1550.6,1428.28,301.55,219.48,-82.07
608,0,7/13/2018,0,2018,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,857.68255,829.11012,225.3,2380.77,0.29338,0.28013,1040.47,0.56625,4.980470588,-1550.6,1428.28,30.87,76.2,45.33
609,0,7/14/2018,0,2018,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,857.98319,1190.00861,225.3,2380.77,0.29352,0.44756,1405.64,0.61618,5.935294118,-1550.6,1428.28,365.17,39.1,-326.07
610,0,7/15/2018,0,2018,15,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,858.88246,1188.43046,225.3,2380.77,0.29394,0.44683,1291.96,1.21577,12.96267442,-1550.6,1428.28,-113.68,-489.28,-375.6
611,0,7/16/2018,0,2018,16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,859.59243,701.62977,225.3,2380.77,0.29427,0.22099,1002.3,1.02711,2.878604651,-1550.6,1428.28,-289.66,279.25,568.91
612,0,7/17/2018,0,2018,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,859.82599,674.58943,225.3,2380.77,0.29438,0.20844,972.63,0.55057,5.870697674,-1550.6,1428.28,-29.67,147.21,176.88
613,0,7/18/2018,0,2018,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,860.01031,696.56103,225.3,2380.77,0.29446,0.21863,1030.21,0.50111,21.70302326,-1550.6,1428.28,57.58,322.16,264.58
614,0,7/19/2018,0,2018,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,860.28796,726.93989,225.3,2380.77,0.29459,0.23273,1213.88,0.59438,5.983837209,-1550.6,1428.28,183.67,204.28,20.61
615,0,7/20/2018,0,2018,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,860.86384,831.53954,225.3,2380.77,0.29486,0.28126,1007.28,0.89303,5.808604651,-1550.6,1428.28,-206.6,-33.19,173.41
616,0,7/21/2018,0,2018,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,861.10192,1192.48713,225.3,2380.77,0.29497,0.44871,1602.34,0.5551,6.320930233,-1550.6,1428.28,595.06,196.7,-398.36
617,0,7/22/2018,0,2018,22,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,862.30523,1189.60693,225.3,2380.77,0.29553,0.44738,1270.94,1.52177,7.189770115,-1550.6,1428.28,-331.4,-21.02,310.38
618,0,7/23/2018,0,2018,23,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,862.96752,705.04648,225.3,2380.77,0.29584,0.22257,783.47,0.98131,6.055287356,-1550.6,1428.28,-487.47,-218.83,268.64
619,0,7/24/2018,0,2018,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,862.83888,677.97625,225.3,2380.77,0.29578,0.21001,1238.37,0.18966,7.495287356,-1550.6,1428.28,454.9,265.74,-189.16
620,0,7/25/2018,0,2018,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,863.44556,700.3525,225.3,2380.77,0.29606,0.22039,710.73,0.92544,22.1154023,-1550.6,1428.28,-527.64,-319.48,208.16
621,0,7/26/2018,0,2018,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,863.19924,732.4733,225.3,2380.77,0.29594,0.2353,963.45,0.07153,8.263103448,-1550.6,1428.28,252.72,-250.43,-503.15
622,0,7/27/2018,0,2018,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,863.36068,833.53659,225.3,2380.77,0.29602,0.28218,1135.16,0.47903,5.360344828,-1550.6,1428.28,171.71,127.88,-43.83
623,0,7/28/2018,0,2018,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,863.79765,1197.14455,225.3,2380.77,0.29622,0.45087,1559.62,0.75477,8.509195402,-1550.6,1428.28,424.46,-42.72,-467.18
624,0,7/29/2018,0,2018,29,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,864.91454,1190.52079,225.3,2380.77,0.29674,0.4478,1629.32,1.43596,6.869204545,-1550.6,1428.28,69.7,358.38,288.68
625,0,7/30/2018,0,2018,30,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,866.13955,705.92764,225.3,2380.77,0.29731,0.22298,632.65,1.54554,3.499772727,-1550.6,1428.28,-996.67,-150.82,845.85
626,0,7/31/2018,0,2018,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,865.76597,684.27281,225.3,2380.77,0.29714,0.21293,823.38,-0.05417,10.42988636,-1550.6,1428.28,190.73,-414.99,-605.72
627,0,8/1/2018,0,2018,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,865.69826,700.4691,225.3,2380.77,0.2971,0.22045,1192.59,0.25109,15.86818182,-1550.6,1428.28,369.21,481.86,112.65
628,0,8/2/2018,0,2018,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,866.21962,735.06854,225.3,2380.77,0.29735,0.2365,1020.07,0.84048,5.323409091,-1550.6,1428.28,-172.52,56.62,229.14
629,0,8/3/2018,0,2018,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,866.4646,836.92562,225.3,2380.77,0.29746,0.28376,1014.36,0.56399,6.752613636,-1550.6,1428.28,-5.71,-120.8,-115.09
630,0,8/4/2018,0,2018,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,866.69973,1201.2173,225.3,2380.77,0.29757,0.45276,1625.89,0.554,7.927045455,-1550.6,1428.28,611.53,66.27,-545.26
631,0,8/5/2018,0,2018,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,867.90479,1195.39633,225.3,2380.77,0.29813,0.45006,1778.15,1.52534,10.81876404,-1550.6,1428.28,152.26,148.83,-3.43
632,0,8/6/2018,0,2018,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,869.34734,705.11344,225.3,2380.77,0.2988,0.2226,872.29,1.7646,1.765842697,-1550.6,1428.28,-905.86,239.64,1145.5
633,0,8/7/2018,0,2018,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,869.35199,685.81844,225.3,2380.77,0.2988,0.21365,586.76,0.32621,5.64988764,-1550.6,1428.28,-285.53,-236.62,48.91
634,0,8/8/2018,0,2018,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,868.90556,705.93711,225.3,2380.77,0.29859,0.22298,919.79,-0.12609,19.83831461,-1550.6,1428.28,333.03,-272.8,-605.83
635,0,8/9/2018,0,2018,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,868.98582,738.23522,225.3,2380.77,0.29863,0.23797,882.82,0.40022,5.899775281,-1550.6,1428.28,-36.97,-137.25,-100.28
636,0,8/10/2018,0,2018,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,869.00761,838.89711,225.3,2380.77,0.29864,0.28467,1001.55,0.34128,5.319438202,-1550.6,1428.28,118.73,-12.81,-131.54
637,0,8/11/2018,0,2018,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,869.21601,1205.93589,225.3,2380.77,0.29874,0.45495,1807.19,0.52772,8.58258427,-1550.6,1428.28,805.64,181.3,-624.34
638,0,8/12/2018,0,2018,12,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,870.68849,1201.80022,225.3,2380.77,0.29942,0.45303,1758.96,1.79362,12.35222222,-1550.6,1428.28,-48.23,-19.19,29.04
639,0,8/13/2018,0,2018,13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,872.08077,706.95055,225.3,2380.77,0.30006,0.22346,1007.46,1.71509,4.408888889,-1550.6,1428.28,-751.5,135.17,886.67
640,0,8/14/2018,0,2018,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,872.29263,684.72989,225.3,2380.77,0.30016,0.21315,850.36,0.5345,2.958,-1550.6,1428.28,-157.1,263.6,420.7
641,0,8/15/2018,0,2018,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,872.25836,708.28714,225.3,2380.77,0.30015,0.22408,927.46,0.28781,23.31822222,-1550.6,1428.28,77.1,7.67,-69.43
642,0,8/16/2018,0,2018,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,872.34448,739.82407,225.3,2380.77,0.30019,0.23871,864.66,0.40783,4.309222222,-1550.6,1428.28,-62.8,-18.16,44.64
643,0,8/17/2018,0,2018,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,872.33251,840.68451,225.3,2380.77,0.30018,0.2855,1012.4,0.30922,5.118,-1550.6,1428.28,147.74,10.85,-136.89
644,0,8/18/2018,0,2018,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,872.55034,1212.54308,225.3,2380.77,0.30028,0.45802,1962.85,0.53886,10.50166667,-1550.6,1428.28,950.45,155.66,-794.79
645,0,8/19/2018,0,2018,19,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,874.24335,1207.8563,225.3,2380.77,0.30107,0.45584,1584.03,2.01617,12.0056044,-1550.6,1428.28,-378.82,-174.93,203.89
646,0,8/20/2018,0,2018,20,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,875.3438,710.21696,225.3,2380.77,0.30158,0.22497,662.17,1.42481,5.845824176,-1550.6,1428.28,-921.86,-345.29,576.57
647,0,8/21/2018,0,2018,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,875.01381,686.53022,225.3,2380.77,0.30143,0.21398,710.6,-0.00664,5.822197802,-1550.6,1428.28,48.43,-139.76,-188.19
648,0,8/22/2018,0,2018,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,874.75969,710.66946,225.3,2380.77,0.30131,0.22518,658.49,0.06834,23.90923077,-1550.6,1428.28,-52.11,-268.97,-216.86
649,0,8/23/2018,0,2018,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,874.42594,741.18098,225.3,2380.77,0.30115,0.23934,730.78,-0.0123,4.062307692,-1550.6,1428.28,72.29,-133.88,-206.17
650,0,8/24/2018,0,2018,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,874.20461,842.55098,225.3,2380.77,0.30105,0.28636,962.41,0.09927,5.180989011,-1550.6,1428.28,231.63,-49.99,-281.62
651,0,8/25/2018,0,2018,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,874.34031,1220.69859,225.3,2380.77,0.30111,0.4618,1884.23,0.45602,12.09681319,-1550.6,1428.28,921.82,-78.62,-1000.44
652,0,8/26/2018,0,2018,26,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,875.8916,1211.90118,225.3,2380.77,0.30183,0.45772,1790.15,1.87351,9.973695652,-1550.6,1428.28,-94.08,206.12,300.2
653,0,8/27/2018,0,2018,27,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,877.29383,709.70032,225.3,2380.77,0.30248,0.22473,760.39,1.72611,2.029130435,-1550.6,1428.28,-1029.76,98.22,1127.98
654,0,8/28/2018,0,2018,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,877.11481,686.78903,225.3,2380.77,0.3024,0.2141,763.5,0.14408,4.239782609,-1550.6,1428.28,3.11,52.9,49.79
655,0,8/29/2018,0,2018,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,876.94109,710.10839,225.3,2380.77,0.30232,0.22492,876.66,0.14862,23.08293478,-1550.6,1428.28,113.16,218.17,105.01
656,0,8/30/2018,0,2018,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,876.94066,741.06914,225.3,2380.77,0.30232,0.23928,891.69,0.32142,2.562934783,-1550.6,1428.28,15.03,160.91,145.88
657,0,8/31/2018,0,2018,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,876.96314,843.83978,225.3,2380.77,0.30233,0.28696,1426.43,0.34388,4.581304348,-1550.6,1428.28,534.74,464.02,-70.72
658,0,9/1/2018,0,2018,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,877.79947,1227.83333,225.3,2380.77,0.30272,0.46511,1336.7,1.15851,11.11076087,-1550.6,1428.28,-89.73,-547.53,-457.8
